transaction_id,quantity,unit_price,currency,trade_time,notes,from_Users_user_id,to_Users_user_id,Fractions_fraction_id,Fractions_Assets_asset_id
14828,1,463.05,AUD,2025-08-13 02:26:17,,293,608,616546,62
14829,1,288.40,JPY,2025-05-29 23:53:17,,11,830,290984,30
14830,1,474.14,JPY,2025-08-23 10:11:17,,951,168,429750,43
14831,1,246.33,CNY,2025-06-03 23:46:17,,113,454,952027,96
14832,1,58.55,EUR,2025-05-06 00:02:17,,777,705,182735,19
14833,1,136.94,EUR,2025-08-26 19:00:17,,781,836,604474,61
14834,1,26.53,JPY,2025-08-01 21:04:17,,15,40,186069,19
14835,1,453.98,USD,2025-06-21 06:59:17,,708,191,968228,97
14836,1,145.93,USD,2025-05-26 04:58:17,,961,915,957899,96
14837,1,35.91,CNY,2025-08-23 11:13:17,,126,164,772462,78
14838,1,20.87,AUD,2025-06-04 21:31:17,Member particular third range yet order impact sort lose.,639,77,234789,24
14839,1,442.01,EUR,2025-05-31 11:10:17,,32,213,33148,4
14840,1,124.52,JPY,2025-08-07 18:05:17,Give bag over section compare east tax move she.,791,274,553363,56
14841,1,54.21,JPY,2025-06-04 21:25:17,,225,76,578056,58
14842,1,156.27,USD,2025-07-03 21:41:17,,991,266,631455,64
14843,1,96.50,EUR,2025-05-11 20:41:17,,475,827,268694,27
14844,1,62.32,AUD,2025-07-06 14:32:17,,227,871,575607,58
14845,1,295.94,CNY,2025-05-03 18:06:17,,511,115,623398,63
14846,1,429.68,JPY,2025-07-17 15:37:17,,172,772,955918,96
14847,1,118.29,CNY,2025-05-23 16:43:17,,768,910,411376,42
14848,1,247.35,USD,2025-06-16 15:40:17,,621,551,781239,79
14849,1,175.37,JPY,2025-05-24 05:34:17,,192,988,293258,30
14850,1,468.22,EUR,2025-07-30 13:25:17,,959,866,988042,99
14851,1,441.75,USD,2025-07-23 03:46:17,,746,166,283553,29
14852,1,269.95,AUD,2025-05-19 21:46:17,,727,790,685620,69
14853,1,55.40,JPY,2025-05-14 17:05:17,,622,180,723249,73
14854,1,254.49,EUR,2025-06-18 06:20:17,,879,358,984245,99
14855,1,438.61,AUD,2025-08-06 19:30:17,,690,601,161807,17
14856,1,363.23,JPY,2025-05-12 20:24:17,,71,204,305949,31
14857,1,485.56,USD,2025-08-18 22:22:17,,114,540,454840,46
14858,1,420.79,JPY,2025-06-17 22:26:17,,235,570,140713,15
14859,1,103.54,USD,2025-05-18 22:00:17,,925,725,515593,52
14860,1,255.83,AUD,2025-08-04 19:53:17,,474,454,498294,50
14861,1,32.82,EUR,2025-07-12 04:36:17,,84,874,677256,68
14862,1,211.54,JPY,2025-08-18 08:07:17,,196,221,489450,49
14863,1,325.63,JPY,2025-07-10 02:29:17,Deal always community economic community.,850,292,926453,93
14864,1,429.44,CNY,2025-07-27 02:04:17,Shoulder team argue age their night.,814,829,216501,22
14865,1,414.46,AUD,2025-05-22 12:45:17,,956,731,994091,100
14866,1,294.85,JPY,2025-07-08 03:09:17,,327,493,130215,14
14867,1,162.86,USD,2025-05-17 15:51:17,,745,743,363478,37
14868,1,206.61,EUR,2025-08-16 10:18:17,,145,985,108907,11
14869,1,99.25,JPY,2025-08-09 20:36:17,,161,322,784928,79
14870,1,437.04,CNY,2025-05-15 00:55:17,,604,874,213868,22
14871,1,26.09,AUD,2025-05-17 08:21:17,,840,778,952438,96
14872,1,164.45,EUR,2025-08-18 14:12:17,,340,215,188403,19
14873,1,306.03,AUD,2025-07-06 06:28:17,,701,859,539084,54
14874,1,199.23,USD,2025-07-24 01:26:17,,754,456,56356,6
14875,1,284.43,AUD,2025-06-14 12:48:17,,416,509,769841,77
14876,1,337.79,JPY,2025-07-01 17:53:17,,429,520,484661,49
14877,1,435.04,CNY,2025-07-17 21:47:17,,608,629,973965,98
14878,1,322.97,JPY,2025-06-12 18:20:17,,692,69,741551,75
14879,1,204.17,CNY,2025-07-31 01:42:17,,507,95,721468,73
14880,1,282.31,EUR,2025-07-27 22:50:17,,120,93,109771,11
14881,1,400.71,AUD,2025-06-24 05:00:17,,842,518,9704,1
14882,1,396.28,AUD,2025-07-19 13:33:17,Notice everybody effect Mrs fear hour guess.,406,875,773991,78
14883,1,152.88,AUD,2025-07-25 21:59:17,,839,837,938394,94
14884,1,427.36,JPY,2025-07-04 02:57:17,,654,159,132544,14
14885,1,201.26,JPY,2025-06-06 11:10:17,,157,637,216833,22
14886,1,328.02,CNY,2025-06-17 20:54:17,,582,589,775219,78
14887,1,80.18,USD,2025-08-27 03:58:17,,374,790,376650,38
14888,1,249.62,USD,2025-08-24 21:23:17,Heavy adult property young sure hotel many require hotel just.,460,221,582318,59
14889,1,288.77,AUD,2025-06-03 16:22:17,,488,182,872384,88
14890,1,216.71,JPY,2025-06-07 23:39:17,,728,544,315689,32
14891,1,488.22,EUR,2025-07-27 02:13:17,,603,675,921337,93
14892,1,341.48,EUR,2025-05-08 17:51:17,,582,983,420165,43
14893,1,396.44,EUR,2025-07-23 09:34:17,Important direction free who one with off listen.,64,206,118516,12
14894,1,208.85,AUD,2025-07-21 22:15:17,,920,149,843075,85
14895,1,274.63,CNY,2025-08-02 22:53:17,,145,193,569588,57
14896,1,143.59,JPY,2025-06-02 19:15:17,,882,885,346595,35
14897,1,310.45,AUD,2025-07-21 20:27:17,,786,617,106260,11
14898,1,205.12,AUD,2025-05-22 14:43:17,,966,192,235164,24
14899,1,195.68,CNY,2025-07-20 21:02:17,,823,985,970260,98
14900,1,334.73,JPY,2025-07-11 20:41:17,,553,530,119247,12
14901,1,140.63,USD,2025-06-01 05:47:17,,863,672,891086,90
14902,1,294.67,JPY,2025-06-07 03:48:17,,384,826,640954,65
14903,1,297.70,AUD,2025-05-26 13:39:17,,311,523,75963,8
14904,1,289.60,EUR,2025-08-12 04:48:17,,800,984,776590,78
14905,1,419.06,CNY,2025-08-30 04:05:17,,201,746,128147,13
14906,1,292.78,EUR,2025-07-28 05:46:17,,595,951,791030,80
14907,1,101.10,EUR,2025-06-18 02:40:17,,364,798,596529,60
14908,1,45.12,EUR,2025-07-14 17:02:17,Art gun street talk nearly thing.,878,305,363003,37
14909,1,71.49,AUD,2025-07-06 08:49:17,,933,115,921255,93
14910,1,268.50,JPY,2025-08-05 13:20:17,,925,89,624285,63
14911,1,464.71,JPY,2025-08-08 22:37:17,,169,58,853384,86
14912,1,13.27,JPY,2025-07-31 12:28:17,,756,318,541036,55
14913,1,65.10,EUR,2025-07-30 09:07:17,,604,76,338232,34
14914,1,77.86,USD,2025-05-18 17:38:17,Item prove discuss property shoulder more yet.,864,872,520152,53
14915,1,464.94,JPY,2025-07-04 18:50:17,,713,896,572209,58
14916,1,79.40,CNY,2025-06-21 14:27:17,,518,215,599834,60
14917,1,80.93,CNY,2025-07-24 22:17:17,,201,45,559450,56
14918,1,486.15,EUR,2025-07-30 22:57:17,Character every resource same growth house.,492,762,719683,72
14919,1,184.05,USD,2025-06-10 13:55:17,,832,592,13085,2
14920,1,424.03,JPY,2025-08-22 22:44:17,,823,83,955455,96
14921,1,360.89,CNY,2025-07-28 13:22:17,,145,625,740722,75
14922,1,212.12,EUR,2025-07-04 16:21:17,,145,646,485762,49
14923,1,316.67,USD,2025-05-08 10:36:17,,686,210,393595,40
14924,1,51.82,USD,2025-07-17 10:02:17,,40,96,20706,3
14925,1,161.95,AUD,2025-08-21 05:12:17,Southern now reality south event respond total difficult style.,344,34,295632,30
14926,1,417.82,CNY,2025-06-23 12:42:17,,242,616,379645,38
14927,1,161.36,AUD,2025-05-20 14:29:17,,90,459,575620,58
14928,1,368.56,USD,2025-05-29 13:27:17,,570,240,891402,90
14929,1,301.76,JPY,2025-07-31 22:32:17,,172,272,48354,5
14930,1,321.26,JPY,2025-06-13 07:08:17,,438,477,719049,72
14931,1,426.53,JPY,2025-08-02 17:33:17,,902,595,173711,18
14932,1,135.23,EUR,2025-08-21 01:55:17,,920,492,271835,28
14933,1,374.91,JPY,2025-08-13 05:36:17,,243,377,67785,7
14934,1,333.89,JPY,2025-05-17 01:33:17,Consider everything rest cause reduce development.,942,68,734019,74
14935,1,56.58,CNY,2025-05-24 23:32:17,,285,643,946214,95
14936,1,409.92,CNY,2025-07-07 19:46:17,,605,896,280680,29
14937,1,185.56,CNY,2025-08-10 22:58:17,,383,19,778771,78
14938,1,90.10,EUR,2025-06-03 21:32:17,,381,438,159704,16
14939,1,492.96,JPY,2025-06-07 22:12:17,,882,299,731504,74
14940,1,454.27,AUD,2025-08-02 09:32:17,,443,325,140589,15
14941,1,73.55,USD,2025-07-14 15:31:17,,721,474,192669,20
14942,1,202.91,JPY,2025-05-15 22:01:17,,616,430,66524,7
14943,1,42.01,JPY,2025-07-13 16:59:17,,50,299,707856,71
14944,1,265.14,JPY,2025-06-17 01:48:17,Kitchen thus commercial he of behind.,481,768,980847,99
14945,1,155.55,JPY,2025-08-30 15:53:17,,87,954,369698,37
14946,1,37.21,CNY,2025-06-17 18:21:17,Will suggest hand real wonder.,835,164,654746,66
14947,1,454.39,JPY,2025-05-12 15:15:17,,82,896,938724,94
14948,1,136.57,CNY,2025-05-07 16:20:17,,955,922,245342,25
14949,1,475.98,JPY,2025-06-28 22:01:17,Beat image himself director follow his.,487,173,927519,93
14950,1,274.73,AUD,2025-05-16 08:46:17,,519,336,706758,71
14951,1,197.07,JPY,2025-08-19 13:54:17,,482,537,719180,72
14952,1,359.77,AUD,2025-07-23 03:53:17,,561,240,307615,31
14953,1,438.54,AUD,2025-08-09 10:11:17,,698,347,791032,80
14954,1,419.26,AUD,2025-05-29 08:56:17,,11,522,96252,10
14955,1,270.29,USD,2025-08-21 08:26:17,Among price election often raise.,332,248,841899,85
14956,1,416.57,USD,2025-07-26 15:41:17,,786,813,459741,46
14957,1,256.98,AUD,2025-08-13 14:25:17,,260,599,973879,98
14958,1,445.17,USD,2025-06-21 17:04:17,,442,239,217549,22
14959,1,415.54,AUD,2025-07-24 08:05:17,,535,390,322150,33
14960,1,126.03,AUD,2025-07-15 09:48:17,,578,156,530454,54
14961,1,303.27,JPY,2025-05-07 18:24:17,,529,316,753093,76
14962,1,408.83,EUR,2025-06-02 07:22:17,,987,766,918668,92
14963,1,177.53,CNY,2025-07-22 01:09:17,,734,700,467984,47
14964,1,167.51,CNY,2025-07-31 20:13:17,,434,245,636847,64
14965,1,392.77,USD,2025-08-24 17:24:17,Find than decide market high stuff class culture.,483,793,111921,12
14966,1,443.47,EUR,2025-08-19 09:53:17,,155,863,953252,96
14967,1,475.21,JPY,2025-08-28 05:38:17,,113,860,701652,71
14968,1,171.01,USD,2025-08-13 04:55:17,,141,255,441178,45
14969,1,328.96,AUD,2025-08-17 14:06:17,,243,565,823414,83
14970,1,325.78,JPY,2025-08-26 08:58:17,Ready dog old part significant type move whole high recognize.,708,765,911209,92
14971,1,70.22,USD,2025-08-01 13:43:17,,795,267,258380,26
14972,1,308.98,USD,2025-08-17 08:29:17,,715,371,631483,64
14973,1,331.08,AUD,2025-06-30 19:36:17,,462,460,437807,44
14974,1,448.87,AUD,2025-08-13 16:19:17,Serious show second according whether young.,795,879,494212,50
14975,1,252.64,JPY,2025-05-22 19:27:17,,20,713,971180,98
14976,1,49.63,CNY,2025-05-25 09:08:17,,8,901,247347,25
14977,1,62.83,EUR,2025-07-11 06:13:17,,415,361,161154,17
14978,1,168.62,EUR,2025-06-16 20:05:17,,775,648,113025,12
14979,1,431.68,USD,2025-07-21 14:47:17,,708,832,32245,4
14980,1,201.82,EUR,2025-08-01 16:20:17,,846,218,139580,14
14981,1,383.19,AUD,2025-05-09 01:31:17,,980,896,276728,28
14982,1,113.37,AUD,2025-05-07 14:02:17,,238,780,66084,7
14983,1,265.72,CNY,2025-06-16 22:08:17,Science pick develop begin hair character west.,934,806,750232,76
14984,1,125.21,CNY,2025-08-03 20:21:17,Reality personal upon always than take some citizen public feeling.,270,191,624927,63
14985,1,198.29,CNY,2025-06-12 19:49:17,,546,524,202986,21
14986,1,67.88,AUD,2025-06-04 04:32:17,,476,805,303447,31
14987,1,67.78,AUD,2025-05-31 00:05:17,,596,121,13674,2
14988,1,17.29,AUD,2025-08-01 11:54:17,,188,457,937207,94
14989,1,186.36,USD,2025-08-31 01:38:17,,61,210,702909,71
14990,1,149.97,JPY,2025-08-20 00:01:17,,667,372,17553,2
14991,1,75.64,JPY,2025-05-25 12:21:17,,655,606,604351,61
14992,1,296.88,JPY,2025-08-02 20:25:17,,189,737,663645,67
14993,1,404.56,AUD,2025-06-06 11:35:17,,412,183,584725,59
14994,1,25.01,CNY,2025-08-25 07:49:17,,432,656,821212,83
14995,1,381.38,USD,2025-08-04 02:53:17,,603,906,410097,42
14996,1,379.48,AUD,2025-07-24 15:08:17,,491,976,856239,86
14997,1,243.49,JPY,2025-05-05 06:28:17,Still book tell race seat meet end phone.,208,105,506265,51
14998,1,103.15,CNY,2025-06-07 17:56:17,Whose look choice hit occur.,311,426,608638,61
14999,1,30.35,USD,2025-08-09 20:48:17,,260,587,770060,78
15000,1,487.15,EUR,2025-05-24 18:33:17,,730,179,623264,63
15001,1,395.89,USD,2025-07-08 15:51:17,,850,485,484876,49
15002,1,301.59,CNY,2025-06-19 23:59:17,Loss resource use class make.,872,108,765594,77
15003,1,289.16,USD,2025-07-03 07:06:17,,593,704,84811,9
15004,1,234.77,AUD,2025-08-29 04:34:17,,654,370,194891,20
15005,1,377.18,EUR,2025-06-27 13:28:17,,361,860,310672,32
15006,1,400.82,AUD,2025-08-13 00:20:17,,111,175,329415,33
15007,1,487.36,CNY,2025-05-24 02:44:17,Significant together front practice visit major activity actually somebody meeting.,818,170,538851,54
15008,1,56.29,CNY,2025-07-18 10:56:17,,471,394,688574,69
15009,1,394.59,EUR,2025-07-30 01:59:17,,905,470,305524,31
15010,1,217.55,EUR,2025-06-30 09:46:17,,221,206,17539,2
15011,1,39.55,USD,2025-05-27 03:35:17,,37,54,921368,93
15012,1,273.84,USD,2025-05-30 21:20:17,,260,161,825020,83
15013,1,117.60,EUR,2025-07-24 04:59:17,,210,632,68882,7
15014,1,183.14,CNY,2025-08-31 07:49:17,Name each back rather cut trade recognize million will support.,707,108,371808,38
15015,1,286.17,EUR,2025-05-11 23:57:17,,647,248,251521,26
15016,1,195.85,CNY,2025-06-20 09:55:17,,508,401,811056,82
15017,1,326.98,JPY,2025-05-07 19:27:17,,570,775,282827,29
15018,1,59.33,AUD,2025-05-22 12:48:17,,422,626,450146,46
15019,1,57.33,AUD,2025-06-26 05:54:17,,701,585,607671,61
15020,1,181.81,JPY,2025-06-16 03:44:17,,402,924,443674,45
15021,1,212.08,AUD,2025-05-27 11:36:17,,200,312,431864,44
15022,1,311.78,AUD,2025-05-06 08:03:17,,287,573,631163,64
15023,1,428.53,JPY,2025-06-11 13:01:17,,630,574,456226,46
15024,1,128.65,USD,2025-08-26 21:15:17,,6,66,823264,83
15025,1,195.34,USD,2025-05-20 14:38:17,,21,336,889423,89
15026,1,157.87,AUD,2025-08-21 15:13:17,,971,614,978355,98
15027,1,130.63,CNY,2025-07-15 18:04:17,,324,91,403682,41
15028,1,415.72,JPY,2025-05-11 06:42:17,,71,404,710990,72
15029,1,281.96,CNY,2025-07-12 10:53:17,,306,153,685234,69
15030,1,313.26,EUR,2025-07-26 17:47:17,,698,921,361987,37
15031,1,65.58,AUD,2025-06-30 10:34:17,,764,914,519043,52
15032,1,379.69,USD,2025-05-17 16:02:17,,46,441,886899,89
15033,1,360.57,CNY,2025-08-20 13:05:17,,71,811,195720,20
15034,1,403.13,JPY,2025-08-06 06:20:17,,839,145,709166,71
15035,1,313.49,AUD,2025-07-11 22:39:17,,641,782,578413,58
15036,1,224.45,EUR,2025-05-17 06:36:17,Art leave cell community shake system organization yet available.,1000,75,528045,53
15037,1,221.65,EUR,2025-07-23 00:33:17,,485,185,615697,62
15038,1,77.05,JPY,2025-05-23 19:42:17,,929,963,47241,5
15039,1,202.50,USD,2025-05-15 12:16:17,,877,896,598231,60
15040,1,431.87,JPY,2025-08-06 14:03:17,,855,622,689041,69
15041,1,281.37,AUD,2025-07-28 03:18:17,,624,383,48143,5
15042,1,151.62,USD,2025-07-31 21:20:17,,692,974,209749,21
15043,1,70.76,CNY,2025-06-20 22:38:17,,569,442,61972,7
15044,1,434.60,USD,2025-07-29 00:14:17,,115,365,219491,22
15045,1,54.26,USD,2025-07-03 11:15:17,,584,704,896358,90
15046,1,32.92,JPY,2025-05-11 23:20:17,,939,145,66366,7
15047,1,269.04,JPY,2025-08-26 10:34:17,,814,564,511428,52
15048,1,205.90,CNY,2025-07-02 12:25:17,,586,456,444940,45
15049,1,206.24,EUR,2025-05-21 13:09:17,,557,794,409935,41
15050,1,154.35,EUR,2025-08-18 18:24:17,,770,942,56699,6
15051,1,323.86,CNY,2025-06-02 11:06:17,,226,12,14482,2
15052,1,372.98,EUR,2025-08-31 13:16:17,,815,561,4407,1
15053,1,232.15,EUR,2025-08-17 12:59:17,,97,504,183712,19
15054,1,47.08,EUR,2025-08-25 14:13:17,,670,304,197731,20
15055,1,136.08,JPY,2025-08-03 19:35:17,,823,717,883441,89
15056,1,34.79,CNY,2025-07-30 15:43:17,,291,620,709968,71
15057,1,243.82,EUR,2025-05-26 13:04:17,,341,19,394911,40
15058,1,370.48,AUD,2025-06-17 10:29:17,,356,560,970035,98
15059,1,433.42,AUD,2025-07-01 12:45:17,,144,101,359011,36
15060,1,311.25,JPY,2025-06-26 10:13:17,,297,498,531183,54
15061,1,319.70,AUD,2025-08-17 02:35:17,,534,532,717138,72
15062,1,55.07,CNY,2025-06-30 12:38:17,,443,27,841911,85
15063,1,185.31,AUD,2025-07-28 22:52:17,,887,5,759927,76
15064,1,68.43,USD,2025-05-25 13:01:17,,27,305,49140,5
15065,1,67.55,AUD,2025-05-04 13:44:17,,630,95,994598,100
15066,1,191.69,AUD,2025-07-26 16:53:17,Building lay several daughter traditional audience still produce.,657,103,868932,87
15067,1,87.10,CNY,2025-06-07 14:25:17,,645,139,9794,1
15068,1,438.45,CNY,2025-08-30 17:22:17,,630,951,215079,22
15069,1,216.92,AUD,2025-08-21 13:25:17,,189,613,707149,71
15070,1,233.18,CNY,2025-08-25 00:19:17,,619,636,62614,7
15071,1,366.93,USD,2025-06-03 17:10:17,,40,422,572362,58
15072,1,236.16,AUD,2025-07-01 01:45:17,,412,664,640060,65
15073,1,91.83,AUD,2025-05-21 00:51:17,,374,545,849775,85
15074,1,96.66,CNY,2025-05-16 22:49:17,,881,823,964617,97
15075,1,425.85,EUR,2025-05-27 10:01:17,,788,36,194508,20
15076,1,150.14,CNY,2025-08-12 04:39:17,,522,215,169084,17
15077,1,314.29,AUD,2025-07-06 03:10:17,,220,711,533777,54
15078,1,171.41,EUR,2025-06-22 04:25:17,Stand business unit since deep media.,350,77,663177,67
15079,1,356.13,CNY,2025-06-28 03:40:17,,51,900,201492,21
15080,1,343.25,EUR,2025-07-29 09:00:17,,681,592,713451,72
15081,1,466.83,EUR,2025-08-26 16:12:17,,382,910,866652,87
15082,1,104.04,USD,2025-07-11 02:14:17,,6,364,193634,20
15083,1,105.12,JPY,2025-06-03 03:39:17,,450,834,197607,20
15084,1,75.89,AUD,2025-07-27 05:07:17,Each catch while least industry federal table.,99,937,126668,13
15085,1,55.51,EUR,2025-07-14 08:27:17,,422,696,142082,15
15086,1,393.38,AUD,2025-08-23 23:25:17,,814,549,416265,42
15087,1,432.18,JPY,2025-08-11 06:22:17,,144,73,147138,15
15088,1,470.50,JPY,2025-07-31 13:56:17,Air available cell law yourself station teach rate throughout media.,83,521,488521,49
15089,1,92.48,EUR,2025-08-04 11:20:17,,397,579,569541,57
15090,1,355.23,CNY,2025-08-14 12:49:17,,658,153,309041,31
15091,1,499.93,JPY,2025-07-18 12:04:17,,845,377,244717,25
15092,1,20.02,JPY,2025-08-30 08:49:17,,33,872,330444,34
15093,1,448.10,JPY,2025-06-11 00:19:17,,362,571,983522,99
15094,1,278.64,USD,2025-08-07 19:03:17,,711,392,855033,86
15095,1,395.84,JPY,2025-06-18 12:07:17,,674,179,279343,28
15096,1,152.44,USD,2025-07-07 04:40:17,,728,257,16548,2
15097,1,339.84,CNY,2025-08-27 03:45:17,,168,447,398296,40
15098,1,472.57,AUD,2025-06-08 09:55:17,,238,404,307772,31
15099,1,413.99,CNY,2025-07-14 11:23:17,,762,40,867943,87
15100,1,143.64,USD,2025-06-09 20:06:17,Require also everyone media itself institution everything.,563,261,250696,26
15101,1,321.17,AUD,2025-08-06 07:33:17,,756,121,124472,13
15102,1,237.58,JPY,2025-08-08 04:46:17,,954,420,838025,84
15103,1,148.73,CNY,2025-05-30 14:38:17,,533,669,691506,70
15104,1,129.41,JPY,2025-06-11 01:55:17,,655,551,316817,32
15105,1,106.38,JPY,2025-07-10 11:11:17,,98,724,961840,97
15106,1,378.74,JPY,2025-06-20 11:39:17,,585,829,961928,97
15107,1,250.29,USD,2025-08-11 09:10:17,,389,58,496484,50
15108,1,130.77,AUD,2025-05-16 22:33:17,,550,47,322512,33
15109,1,466.02,EUR,2025-08-16 20:32:17,,64,944,228754,23
15110,1,315.33,EUR,2025-06-18 21:00:17,,382,510,290097,30
15111,1,144.80,JPY,2025-07-28 03:29:17,,343,251,746505,75
15112,1,259.37,JPY,2025-05-21 06:04:17,,571,96,240087,25
15113,1,406.52,JPY,2025-05-15 23:39:17,,316,320,473382,48
15114,1,23.07,JPY,2025-05-16 08:05:17,,551,94,493863,50
15115,1,21.21,AUD,2025-07-30 17:02:17,,948,898,986101,99
15116,1,268.95,AUD,2025-05-05 18:52:17,,645,879,784296,79
15117,1,269.80,EUR,2025-05-22 20:14:17,,443,106,36369,4
15118,1,61.17,AUD,2025-06-04 16:51:17,Wish around on Democrat growth whose.,54,48,324966,33
15119,1,155.22,JPY,2025-05-29 10:12:17,,271,888,993840,100
15120,1,216.26,JPY,2025-08-29 21:18:17,Might room crime near mention something east participant.,651,803,992509,100
15121,1,464.23,CNY,2025-07-19 05:54:17,,997,443,178247,18
15122,1,342.18,AUD,2025-06-24 21:01:17,Information money voice order all couple bad big difference.,852,250,934654,94
15123,1,86.29,USD,2025-05-25 06:53:17,,669,345,504057,51
15124,1,385.71,EUR,2025-08-21 15:20:17,,872,332,64912,7
15125,1,487.78,EUR,2025-07-27 14:52:17,,248,945,747203,75
15126,1,373.37,AUD,2025-07-20 13:07:17,Vote western daughter science herself these of.,600,802,944210,95
15127,1,73.54,JPY,2025-08-11 09:38:17,,44,750,853115,86
15128,1,190.48,USD,2025-06-09 18:07:17,Others consider my successful edge.,732,88,631319,64
15129,1,204.34,USD,2025-06-19 04:23:17,,591,64,216116,22
15130,1,467.72,JPY,2025-05-06 23:35:17,,468,569,498249,50
15131,1,175.71,CNY,2025-06-24 01:45:17,,458,344,944041,95
15132,1,283.32,USD,2025-06-18 22:59:17,,280,207,113119,12
15133,1,199.47,EUR,2025-06-02 05:11:17,,913,557,381359,39
15134,1,403.08,USD,2025-06-15 07:59:17,,642,396,748356,75
15135,1,414.52,AUD,2025-07-13 16:00:17,,996,381,311962,32
15136,1,389.61,EUR,2025-06-18 07:18:17,,801,135,378418,38
15137,1,205.42,USD,2025-08-24 12:43:17,,823,211,305054,31
15138,1,417.06,USD,2025-05-30 18:32:17,,746,220,420014,43
15139,1,136.48,CNY,2025-08-18 18:24:17,,923,855,416755,42
15140,1,192.77,AUD,2025-08-15 10:55:17,,107,310,139308,14
15141,1,441.50,USD,2025-08-31 02:38:17,,63,779,364871,37
15142,1,152.35,EUR,2025-07-13 07:28:17,,11,454,343217,35
15143,1,56.89,CNY,2025-05-12 00:24:17,,275,804,114881,12
15144,1,182.97,AUD,2025-06-18 08:42:17,,367,748,982443,99
15145,1,492.50,JPY,2025-08-09 04:02:17,,534,552,497035,50
15146,1,169.47,EUR,2025-05-22 05:08:17,,664,253,649804,65
15147,1,207.80,USD,2025-06-01 13:31:17,,229,214,81516,9
15148,1,447.88,USD,2025-08-30 09:51:17,,850,876,612517,62
15149,1,471.28,JPY,2025-07-27 06:01:17,,556,137,498803,50
15150,1,207.06,CNY,2025-07-09 23:07:17,,436,864,109232,11
15151,1,128.97,EUR,2025-06-30 03:39:17,,898,613,758446,76
15152,1,384.50,EUR,2025-06-10 15:10:17,Evening say tough beautiful leg democratic.,64,631,389274,39
15153,1,254.42,CNY,2025-07-04 22:40:17,,974,694,259534,26
15154,1,23.43,JPY,2025-06-04 05:42:17,,563,533,732622,74
15155,1,37.71,JPY,2025-07-06 18:46:17,Indicate nice woman sense bar ten common card any participant.,691,981,805250,81
15156,1,404.91,EUR,2025-08-03 23:29:17,,813,606,679194,68
15157,1,86.38,CNY,2025-08-13 22:38:17,,536,202,810561,82
15158,1,412.30,EUR,2025-07-19 12:06:17,,544,438,42571,5
15159,1,94.59,USD,2025-05-31 20:09:17,,802,642,929894,93
15160,1,396.21,EUR,2025-05-13 01:43:17,,902,302,345827,35
15161,1,99.72,EUR,2025-06-04 03:06:17,,411,130,722183,73
15162,1,223.10,JPY,2025-06-21 22:47:17,,829,905,653376,66
15163,1,79.88,USD,2025-07-16 12:26:17,,803,750,356968,36
15164,1,462.33,AUD,2025-06-30 10:50:17,,660,231,628108,63
15165,1,431.43,USD,2025-07-23 00:13:17,,443,337,668935,67
15166,1,419.73,EUR,2025-05-31 02:40:17,Art red heavy you represent while attorney amount personal story similar.,746,195,20336,3
15167,1,176.84,CNY,2025-05-05 16:24:17,,707,190,862030,87
15168,1,45.15,EUR,2025-06-11 07:48:17,,109,30,437411,44
15169,1,20.29,USD,2025-05-14 16:44:17,,40,83,234053,24
15170,1,489.60,AUD,2025-07-23 13:24:17,,555,661,630030,64
15171,1,40.83,EUR,2025-06-30 02:59:17,,654,457,212736,22
15172,1,231.63,EUR,2025-06-15 13:03:17,,724,769,279754,28
